 ListingID,Link,Host ID,Listing Type,lat,lng,Bedrooms,Bathrooms,Base Guests,Star Rating,Reviews,Price,Occupancy,Revenue,Active Nights,Min Stay,Booking Window,LOS,Dynamic Pricing,Professionally Managed,Beachfront,Hottub,Kitchen,Pets Allowed,Pool,EV Charger,new_listing,id
834130278627238899,https://www.airbnb.com/rooms/834130278627238899,341504621,Entire home,43.372172,-70.440306,6,4.5,14,5.0,1,655.0,69.0,97813.0,154.0,3,101.0,5.0,Low,Moderate,No,No,Yes,Yes,No,No,1,3533
841924289242431827,https://www.airbnb.com/rooms/841924289242431827,50387698,Entire home,43.56248,-70.26815,6,3.0,12,5.0,1,1150.0,66.0,98715.0,122.0,2,5.0,2.0,None,Small,Yes,No,Yes,No,No,No,1,3534
847848494373170973,https://www.airbnb.com/rooms/847848494373170973,118497704,Entire guesthouse,43.72217,-70.21455,6,10.0,15,-NA,0,2600.0,0.0,0.0,22.0,3,0.0,0.0,None,Individual,No,No,Yes,Yes,Yes,No,1,3535
863672878011518212,https://www.airbnb.com/rooms/863672878011518212,11664482,Entire home,43.70734,-70.22632,6,5.5,12,5.0,1,1500.0,31.0,92700.0,156.0,4,68.0,7.0,None,Individual,No,Yes,Yes,Yes,No,Yes,1,3536
875297125659628397,https://www.airbnb.com/rooms/875297125659628397,511126325,Entire home,43.3772619,-70.4381512,6,3.0,12,4.83,6,785.0,100.0,3850.0,7.0,7,293.0,7.0,None,Small,No,Yes,Yes,No,No,No,1,3537
883999571945453117,https://www.airbnb.com/rooms/883999571945453117,414948226,Entire home,43.3956476,-70.4230688,6,2.5,11,-NA,0,925.0,54.0,19596.0,39.0,3,42.0,3.0,Low,Individual,No,No,Yes,No,No,No,1,3538
888803717999153157,https://www.airbnb.com/rooms/888803717999153157,249128044,Entire rental unit,43.6549166047,-70.2644509778,6,2.0,16,5.0,1,1300.0,69.0,39625.0,52.0,1,74.0,2.0,Low,Small,No,No,Yes,No,No,No,1,3539
912369391721536126,https://www.airbnb.com/rooms/912369391721536126,189723806,Entire home,43.361465,-70.475106,6,6.5,12,-NA,0,1265.0,52.0,14300.0,23.0,3,170.0,3.5,None,Moderate,No,No,Yes,No,Yes,No,1,3540
913799849770079819,https://www.airbnb.com/rooms/913799849770079819,245383183,Entire home,43.392,-70.4811,6,3.0,14,4.5,1,709.0,22.0,13595.0,89.0,3,28.0,3.0,None,Small,No,No,Yes,No,No,No,1,3541
928941191102907938,https://www.airbnb.com/rooms/928941191102907938,189723806,Entire home,43.3727,-70.48589,6,3.5,13,-NA,0,997.0,88.0,25461.0,26.0,3,38.0,4.0,None,Moderate,No,Yes,Yes,Yes,No,No,1,3542
929607375738827533,https://www.airbnb.com/rooms/929607375738827533,138754278,Entire home,43.9779837123,-70.6166476439,6,4.0,12,5.0,1,850.0,0.0,0.0,0.0,4,0.0,0.0,None,Small,No,No,Yes,No,No,No,1,3543
941114481247828056,https://www.airbnb.com/rooms/941114481247828056,6769647,Entire home,43.6666476061,-70.2508209537,6,2.0,16,-NA,0,1200.0,36.0,34800.0,64.0,2,25.5,2.5,Moderate,Moderate,No,No,Yes,Yes,No,No,1,3544
105056,https://www.airbnb.com/rooms/105056,545201,Private room in home,43.66139,-70.27873,Room,1.0,2,4.76,1087,83.0,62.0,20612.0,346.0,1,34.0,2.0,None,Small,No,No,No,No,No,No,0,3573
198766,https://www.airbnb.com/rooms/198766,970560,Private room in home,43.59046,-70.47397,Room,1.0,2,4.76,36,99.0,37.0,6966.0,255.0,1,22.0,8.0,None,Small,No,No,Yes,No,No,No,0,3574
420308,https://www.airbnb.com/rooms/420308,2090137,Private room in home,43.66943,-70.24894,Room,1.0,2,4.85,446,125.0,36.0,15610.0,338.0,1,11.0,1.0,Moderate,Small,No,No,No,No,No,No,0,3575
614168,https://www.airbnb.com/rooms/614168,3045617,Private room in island,43.65519,-70.19695,Room,2.0,3,4.76,101,175.0,51.0,12786.0,173.0,3,8.0,2.0,None,Small,No,No,No,No,No,No,0,3576
826654,https://www.airbnb.com/rooms/826654,2920437,Yurt,43.95059,-70.1971,Room,0.5,6,4.94,81,155.0,65.0,34632.0,356.0,1,55.0,2.0,None,Small,No,No,Yes,Yes,No,No,0,3577
826655,https://www.airbnb.com/rooms/826655,2920437,Yurt,43.951935,-70.196426,Room,0.5,6,4.93,120,155.0,66.0,35408.0,358.0,1,72.5,2.0,None,Small,No,No,Yes,Yes,No,No,0,3578
1265094,https://www.airbnb.com/rooms/1265094,3045617,Private room in island,43.65325,-70.19731,Room,2.0,3,4.85,134,175.0,38.0,10015.0,176.0,3,28.0,3.5,None,Small,No,No,No,No,No,No,0,3579
1348070,https://www.airbnb.com/rooms/1348070,4031540,Private room in home,43.56503,-70.2067,Room,1.0,4,4.82,115,155.0,100.0,26677.0,177.0,3,23.5,4.0,None,Individual,No,No,No,Yes,No,No,0,3580
1369274,https://www.airbnb.com/rooms/1369274,7425907,Farm stay,43.841003,-70.298782,Room,1.0,3,4.98,44,350.0,0.0,0.0,365.0,1,0.0,0.0,None,Individual,No,No,Yes,No,Yes,No,0,3581
1641123,https://www.airbnb.com/rooms/1641123,8712386,Private room in home,43.64702,-70.24296,Room,1.0,2,4.88,481,140.0,50.0,30685.0,353.0,1,42.0,1.0,None,Small,Yes,Yes,No,No,No,No,0,3582
1757504,https://www.airbnb.com/rooms/1757504,9028091,Private room in home,43.35871,-70.47348,Room,1.0,2,4.9,259,165.0,44.0,26332.0,362.0,2,94.0,2.0,None,Individual,No,No,No,No,No,Yes,0,3583
3203659,https://www.airbnb.com/rooms/3203659,16234647,Campsite,43.73512,-70.65301,Room,0.5,2,4.9,62,50.0,41.0,4850.0,236.0,1,25.0,7.5,None,Individual,No,No,No,No,No,No,0,3584
3717592,https://www.airbnb.com/rooms/3717592,18980255,Private room in rental unit,43.36667,-70.48888,Room,1.0,2,4.95,20,295.0,0.0,0.0,261.0,7,0.0,0.0,None,Individual,No,No,Yes,No,No,No,0,3585
4109757,https://www.airbnb.com/rooms/4109757,21322558,Private room in home,43.83276,-70.1125,Room,1.0,2,4.95,186,80.0,61.0,16645.0,358.0,2,24.0,3.5,None,Small,No,No,Yes,No,No,No,0,3586
4270822,https://www.airbnb.com/rooms/4270822,22172881,Private room in home,43.85647,-70.1067,Room,1.0,2,4.93,60,200.0,1.0,950.0,356.0,2,39.5,2.0,None,Small,No,No,Yes,Yes,No,No,0,3587
5024413,https://www.airbnb.com/rooms/5024413,25927138,Private room in home,43.56605,-70.38545,Room,1.0,2,4.88,208,140.0,38.0,19390.0,353.0,1,34.0,1.0,None,Individual,No,No,Yes,Yes,No,No,0,3588
5159874,https://www.airbnb.com/rooms/5159874,26684446,Private room in home,43.56253,-70.40555,Room,2.0,2,4.86,273,88.0,41.0,12578.0,340.0,1,22.0,1.0,Low,Small,No,No,Yes,No,No,No,0,3589
5251930,https://www.airbnb.com/rooms/5251930,NA,Farm stay,43.61001,-70.46704,Room,1.0,4,4.85,213,174.0,78.0,36191.0,242.0,1,42.0,2.0,None,Small,No,No,No,No,No,No,0,3590
5758905,https://www.airbnb.com/rooms/5758905,29874867,Private room in home,43.3612,-70.4769,Room,1.0,2,4.78,66,199.0,42.0,20514.0,209.0,2,38.5,2.0,None,Small,No,No,No,No,No,No,0,3591
5817748,https://www.airbnb.com/rooms/5817748,30164422,Private room in home,43.72967,-70.42555,Room,1.0,2,4.89,200,60.0,96.0,11367.0,243.0,1,40.0,1.0,None,Individual,No,No,Yes,No,No,No,0,3592
6459744,https://www.airbnb.com/rooms/6459744,33736076,Private room in home,43.66173,-70.19475,Room,1.0,2,4.83,203,125.0,71.0,25719.0,350.0,2,105.0,3.0,None,Individual,No,No,No,Yes,No,Yes,0,3593
6809606,https://www.airbnb.com/rooms/6809606,35646295,Private room in bed and breakfast,43.86123,-70.10233,Room,1.0,3,5.0,17,139.0,59.0,33386.0,348.0,1,71.5,1.0,None,Small,No,No,No,Yes,No,No,0,3594
6809679,https://www.airbnb.com/rooms/6809679,35646295,Private room in bed and breakfast,43.86188,-70.10136,Room,1.0,2,5.0,17,149.0,65.0,38776.0,345.0,1,55.0,1.0,None,Small,No,No,No,Yes,No,No,0,3595
6810320,https://www.airbnb.com/rooms/6810320,35646295,Private room in bed and breakfast,43.86138,-70.10084,Room,1.0,2,5.0,10,139.0,57.0,32842.0,346.0,1,70.5,1.0,None,Small,No,No,No,Yes,No,No,0,3596
6810444,https://www.airbnb.com/rooms/6810444,35646295,Private room in bed and breakfast,43.86068,-70.10264,Room,1.0,4,5.0,24,149.0,64.0,38137.0,351.0,1,70.0,1.0,None,Small,No,No,No,Yes,No,No,0,3597
6810508,https://www.airbnb.com/rooms/6810508,35646295,Private room in bed and breakfast,43.86058,-70.10286,Room,1.0,2,5.0,4,169.0,56.0,37073.0,354.0,1,64.5,1.0,None,Small,No,No,No,Yes,No,No,0,3598
6810542,https://www.airbnb.com/rooms/6810542,35646295,Private room in bed and breakfast,43.86181,-70.10077,Room,1.0,2,5.0,4,149.0,60.0,36730.0,353.0,1,55.0,1.0,None,Small,No,No,No,Yes,No,No,0,3599
7177841,https://www.airbnb.com/rooms/7177841,482989,Private room in home,43.62962,-70.26508,Room,1.5,1,4.87,187,75.0,87.0,18705.0,282.0,3,22.5,4.0,None,Small,No,No,No,No,No,No,0,3600
7472888,https://www.airbnb.com/rooms/7472888,39140695,Yurt,43.48612,-70.60129,Room,0.5,6,4.93,242,195.0,63.0,43797.0,359.0,1,21.0,2.0,None,Individual,No,No,Yes,Yes,No,No,0,3601
7897162,https://www.airbnb.com/rooms/7897162,39911318,Private room in loft,43.45527,-70.37232,Room,1.0,3,4.88,194,175.0,91.0,34914.0,332.0,2,125.0,2.0,None,Individual,Yes,No,No,No,No,No,0,3602
7926985,https://www.airbnb.com/rooms/7926985,24804234,Private room in home,43.66191,-70.1967,Room,1.0,2,4.97,91,190.0,62.0,21079.0,170.0,2,91.5,2.0,None,Small,No,Yes,No,No,No,No,0,3603
8220607,https://www.airbnb.com/rooms/8220607,43344819,Private room in home,43.88688,-70.41847,Room,1.0,4,4.93,28,149.0,0.0,0.0,71.0,1,0.0,0.0,None,Small,No,No,No,No,No,No,0,3604
8221307,https://www.airbnb.com/rooms/8221307,43344819,Private room in home,43.88697,-70.41784,Room,1.0,3,4.96,27,149.0,15.0,6491.0,321.0,1,13.5,1.0,None,Small,No,No,No,No,No,No,0,3605
8283698,https://www.airbnb.com/rooms/8283698,7786115,Private room in home,43.82406,-70.23093,Room,1.0,2,4.96,172,145.0,72.0,19779.0,212.0,2,57.5,3.0,None,Individual,No,No,No,No,No,No,0,3606
8286762,https://www.airbnb.com/rooms/8286762,43693160,Private room in bed and breakfast,43.64407,-70.23488,Room,3.0,2,4.9,393,120.0,70.0,14103.0,147.0,1,47.0,2.0,Low,Small,No,No,Yes,No,No,No,0,3607
8424660,https://www.airbnb.com/rooms/8424660,22366519,Campsite,43.63777,-70.67316,Room,0.0,6,4.77,69,44.0,6.0,880.0,357.0,1,4.5,2.0,None,Small,No,No,No,Yes,No,No,0,3608
8722636,https://www.airbnb.com/rooms/8722636,24804234,Private room in home,43.66253,-70.19479,Room,1.0,2,4.94,123,180.0,63.0,19902.0,172.0,2,27.0,2.0,None,Small,No,Yes,No,No,No,No,0,3609
8901010,https://www.airbnb.com/rooms/8901010,42026166,Private room in bungalow,43.62241,-70.25211,Room,1.0,2,4.75,382,135.0,46.0,23735.0,357.0,1,33.0,1.0,None,Small,No,Yes,Yes,No,No,No,0,3610
8954297,https://www.airbnb.com/rooms/8954297,46800218,Private room in home,43.78231,-70.22649,Room,1.0,2,5.0,50,95.0,79.0,27075.0,359.0,2,109.5,3.0,None,Individual,No,No,No,No,No,No,0,3611
8967603,https://www.airbnb.com/rooms/8967603,46863786,Private room in home,43.64643,-70.27502,Room,1.0,2,4.89,85,136.0,59.0,8274.0,195.0,30,29.0,30.0,None,Individual,No,No,Yes,No,No,No,0,3612
9319376,https://www.airbnb.com/rooms/9319376,19908539,Private room in home,43.67877,-70.29624,Room,2.0,2,4.79,836,79.0,78.0,27981.0,359.0,1,31.5,1.0,Low,Moderate,No,No,Yes,No,No,No,0,3613
9376080,https://www.airbnb.com/rooms/9376080,48619163,Private room in guesthouse,43.580795,-70.217178,Room,1.5,2,4.98,207,170.0,62.0,28775.0,307.0,3,53.5,4.0,None,Individual,No,No,No,No,No,No,0,3614
9475127,https://www.airbnb.com/rooms/9475127,11327771,Private room in home,43.66567,-70.28927,Room,1.0,2,4.87,268,189.0,40.0,19862.0,312.0,2,9.5,3.5,High,Small,No,No,Yes,No,No,No,0,3615
10051192,https://www.airbnb.com/rooms/10051192,2920437,Yurt,43.951904,-70.196075,Room,0.5,6,4.97,87,155.0,72.0,38530.0,359.0,1,86.0,2.0,None,Small,No,No,Yes,Yes,No,No,0,3616
12197831,https://www.airbnb.com/rooms/12197831,57625072,Private room in home,43.40947,-70.57643,Room,1.0,2,4.9,337,65.0,96.0,15235.0,242.0,1,38.5,1.0,None,Small,No,No,No,No,No,No,0,3617
12380678,https://www.airbnb.com/rooms/12380678,5117174,Private room in home,43.68898,-70.25221,Room,1.0,2,4.97,280,125.0,49.0,21310.0,345.0,2,37.0,3.0,None,Individual,No,No,No,No,No,No,0,3618
12579864,https://www.airbnb.com/rooms/12579864,30604832,Private room in guest suite,43.68507,-70.25562,Room,1.0,2,4.89,493,95.0,64.0,21191.0,349.0,1,30.0,1.0,Moderate,Individual,No,No,No,No,No,No,0,3619
12835247,https://www.airbnb.com/rooms/12835247,8064939,Private room in guest suite,43.76377,-70.14296,Room,1.0,4,4.95,128,158.0,56.0,30734.0,365.0,2,6.0,2.0,None,Individual,No,No,Yes,No,No,No,0,3620
12969238,https://www.airbnb.com/rooms/12969238,70486395,Private room in cottage,43.52157,-70.37177,Room,1.0,2,4.5,2,360.0,64.0,16518.0,84.0,3,14.0,3.0,None,Moderate,Yes,No,Yes,Yes,No,No,0,3621
12985714,https://www.airbnb.com/rooms/12985714,70486395,Private room in cottage,43.52099,-70.37135,Room,1.0,2,4.67,3,360.0,61.0,16842.0,87.0,3,51.5,3.0,None,Moderate,No,No,Yes,Yes,No,No,0,3622
12998774,https://www.airbnb.com/rooms/12998774,71650541,Private room in rental unit,43.54088,-70.3484,Room,1.0,2,4.9,208,165.0,94.0,29884.0,197.0,3,38.5,3.0,None,Individual,No,No,Yes,No,No,No,0,3623
13094773,https://www.airbnb.com/rooms/13094773,55915026,Private room in home,43.82454,-70.11364,Room,1.0,2,4.98,195,120.0,62.0,22605.0,310.0,1,46.0,2.0,None,Individual,No,No,No,No,No,No,0,3624
13186400,https://www.airbnb.com/rooms/13186400,73771438,Private room in home,43.78012,-70.35388,Room,1.0,2,4.97,29,89.0,100.0,11054.0,145.0,1,64.0,11.0,None,Small,No,No,Yes,No,No,No,0,3625
13203858,https://www.airbnb.com/rooms/13203858,43693160,Private room in bed and breakfast,43.64412,-70.23409,Room,1.0,2,4.87,349,130.0,62.0,14524.0,150.0,1,39.0,2.0,Low,Small,No,No,Yes,No,No,No,0,3626
13356216,https://www.airbnb.com/rooms/13356216,3045617,Private room in island,43.65508,-70.1981,Room,2.0,2,4.8,104,140.0,33.0,10809.0,268.0,2,13.5,3.0,None,Small,No,No,No,No,No,No,0,3627
13393504,https://www.airbnb.com/rooms/13393504,76181012,Private room in home,43.50765,-70.37971,Room,3.5,2,4.89,141,185.0,47.0,11515.0,137.0,1,11.0,1.5,None,Small,Yes,No,Yes,No,No,No,0,3628
13416385,https://www.airbnb.com/rooms/13416385,76181012,Private room in home,43.507648,-70.379707,Room,3.5,2,4.97,58,250.0,43.0,16570.0,177.0,1,11.0,2.0,None,Small,Yes,No,Yes,No,No,No,0,3629
13425007,https://www.airbnb.com/rooms/13425007,76181012,Private room in guest suite,43.507648,-70.379707,Room,3.5,1,4.86,87,150.0,30.0,5845.0,123.0,1,6.0,1.0,None,Small,Yes,No,Yes,No,No,No,0,3630
13447011,https://www.airbnb.com/rooms/13447011,76181012,Private room in home,43.507648,-70.379707,Room,3.5,2,4.88,117,225.0,43.0,10465.0,116.0,1,7.0,2.0,None,Small,Yes,No,Yes,No,No,No,0,3631
13529899,https://www.airbnb.com/rooms/13529899,26684446,Private room in farm stay,43.56446,-70.40622,Room,2.0,3,4.82,286,76.0,44.0,14152.0,343.0,1,16.0,1.0,None,Small,No,No,Yes,No,No,No,0,3632
13563891,https://www.airbnb.com/rooms/13563891,11460067,Private room in home,43.66899,-70.35772,Room,1.0,2,4.91,301,80.0,84.0,18173.0,258.0,1,21.0,3.0,Moderate,Individual,No,No,Yes,No,No,No,0,3633
13700146,https://www.airbnb.com/rooms/13700146,79910281,Barn,43.362827301,-70.4755477905,Room,1.0,2,4.98,124,250.0,73.0,42855.0,218.0,5,46.5,7.0,None,Individual,No,No,Yes,No,No,No,0,3634
13701037,https://www.airbnb.com/rooms/13701037,26684446,Private room in farm stay,43.56411,-70.40545,Room,2.0,2,4.84,256,88.0,42.0,13240.0,351.0,1,14.5,1.0,None,Small,No,No,Yes,No,No,No,0,3635
13727078,https://www.airbnb.com/rooms/13727078,34262222,Private room in guest suite,43.82172,-70.06181,Room,1.0,3,4.95,156,109.0,61.0,22347.0,365.0,3,23.5,3.5,None,Individual,Yes,No,No,No,No,No,0,3636
13728699,https://www.airbnb.com/rooms/13728699,6374127,Private room in home,43.49931,-70.4426,Room,1.0,2,4.7,216,66.0,90.0,20095.0,339.0,2,24.0,2.0,None,Small,No,No,No,No,No,No,0,3637
13912931,https://www.airbnb.com/rooms/13912931,76181012,Private room in home,43.507648,-70.379707,Room,3.5,2,4.9,99,225.0,40.0,11795.0,139.0,1,13.0,3.0,None,Small,Yes,No,Yes,No,No,No,0,3638
14132377,https://www.airbnb.com/rooms/14132377,13853550,Private room in bed and breakfast,43.80383,-70.80284,Room,1.0,2,5.0,27,225.0,66.0,53305.0,361.0,1,58.0,2.0,None,Small,No,No,No,No,No,No,0,3639
14166167,https://www.airbnb.com/rooms/14166167,22366519,Campsite,43.63801,-70.67394,Room,0.0,6,4.91,76,44.0,7.0,1117.0,355.0,1,10.0,2.0,None,Small,No,No,No,Yes,No,No,0,3640
14201250,https://www.airbnb.com/rooms/14201250,5598163,Private room in rental unit,43.3924,-70.56406,Room,2.5,2,4.86,8,95.0,80.0,22677.0,128.0,2,14.5,4.0,None,Individual,No,No,Yes,No,No,No,1,3641
14343982,https://www.airbnb.com/rooms/14343982,26684446,Private room in home,43.56296,-70.40783,Room,2.0,4,4.83,314,89.0,47.0,14691.0,343.0,1,26.0,1.0,None,Small,No,No,Yes,No,No,No,0,3642
14761785,https://www.airbnb.com/rooms/14761785,37520295,Private room in home,43.66835,-70.25275,Room,1.0,2,4.96,325,117.0,74.0,23311.0,340.0,2,34.0,2.0,Moderate,Individual,No,No,No,Yes,No,No,0,3643
15179627,https://www.airbnb.com/rooms/15179627,94798973,Private room in home,43.68651,-70.24989,Room,1.0,2,4.9,324,126.0,100.0,190.0,1.0,1,248.0,1.0,None,Small,No,No,No,No,No,No,0,3644
15524443,https://www.airbnb.com/rooms/15524443,19908539,Private room in home,43.67697,-70.29598,Room,2.0,4,4.86,759,99.0,77.0,20959.0,269.0,1,62.5,1.0,Low,Moderate,No,No,Yes,No,No,No,0,3645
16178720,https://www.airbnb.com/rooms/16178720,105630396,Private room in rental unit,43.54365,-70.33294,Room,1.0,1,-NA,0,250.0,0.0,0.0,365.0,30,0.0,0.0,None,Small,No,No,Yes,No,No,No,0,3646
17141779,https://www.airbnb.com/rooms/17141779,78575230,Private room in home,43.70937,-70.2836,Room,1.0,2,4.91,35,62.0,100.0,16177.0,286.0,2,103.0,5.0,None,Small,No,No,Yes,Yes,No,No,0,3647
17435243,https://www.airbnb.com/rooms/17435243,11768070,Private room in condo,43.65475,-70.26572,Room,1.5,2,4.66,215,195.0,25.0,16493.0,362.0,1,21.0,1.0,None,Small,No,No,No,No,No,No,0,3648
17436712,https://www.airbnb.com/rooms/17436712,732659,Private room in home,43.59086,-70.29803,Room,1.0,2,4.95,225,95.0,90.0,19120.0,244.0,1,60.0,1.0,None,Small,No,No,No,Yes,No,No,0,3649
17670543,https://www.airbnb.com/rooms/17670543,4931820,Private room in home,43.569321,-70.218056,Room,1.0,2,4.88,17,250.0,43.0,42200.0,365.0,3,54.0,4.0,None,Individual,Yes,No,Yes,No,No,No,0,3650
17791588,https://www.airbnb.com/rooms/17791588,80347374,Private room in home,43.54485,-70.35538,Room,1.0,2,4.98,195,119.0,81.0,18809.0,199.0,2,64.0,2.0,None,Individual,No,No,No,No,No,No,0,3651
18041276,https://www.airbnb.com/rooms/18041276,120615193,Private room in home,43.67363,-70.30202,Room,2.0,2,4.87,193,75.0,96.0,18723.0,272.0,2,105.0,3.0,None,Individual,No,No,Yes,No,No,No,0,3652
18285017,https://www.airbnb.com/rooms/18285017,126435205,Private room in cabin,43.87431,-70.21877,Room,1.0,2,4.93,123,135.0,4.0,945.0,187.0,1,3.0,2.0,None,Small,No,No,No,Yes,No,No,0,3653
18370804,https://www.airbnb.com/rooms/18370804,127205730,Private room in home,43.66447,-70.35805,Room,1.0,2,4.99,72,99.0,0.0,0.0,236.0,1,0.0,0.0,Low,Small,No,No,Yes,Yes,No,No,0,3654
18423509,https://www.airbnb.com/rooms/18423509,11327771,Private room in home,43.66721,-70.28819,Room,1.5,2,4.85,114,143.0,50.0,16176.0,281.0,2,5.5,4.5,High,Small,No,No,Yes,No,No,No,0,3655
19266149,https://www.airbnb.com/rooms/19266149,38546163,Tent,43.66986,-70.77245,Room,1.0,6,4.91,47,90.0,4.0,1080.0,327.0,14,3.5,3.5,None,Individual,No,No,Yes,Yes,No,No,0,3656
19376630,https://www.airbnb.com/rooms/19376630,6423477,Tiny home,43.6902,-70.30674,Room,1.5,2,4.97,388,141.0,88.0,19093.0,139.0,1,30.5,1.0,Moderate,Individual,No,No,Yes,No,No,No,0,3657
19637433,https://www.airbnb.com/rooms/19637433,43693160,Private room in bed and breakfast,43.64615,-70.23552,Room,4.0,2,4.87,310,130.0,62.0,13884.0,156.0,1,23.5,2.0,Low,Small,No,No,Yes,No,No,No,0,3658
19714455,https://www.airbnb.com/rooms/19714455,28223109,Private room in villa,43.40374,-70.40823,Room,1.5,2,5.0,23,1180.0,4.0,8260.0,192.0,1,52.0,3.5,None,Small,No,Yes,No,No,No,No,0,3659
19983232,https://www.airbnb.com/rooms/19983232,141735124,Private room in bed and breakfast,43.63384,-70.26753,Room,1.0,2,4.79,217,193.0,65.0,19363.0,197.0,1,13.0,1.0,None,Small,No,No,No,No,No,No,0,3660
20203547,https://www.airbnb.com/rooms/20203547,143893877,Private room in farm stay,43.60155,-70.88832,Room,1.0,2,4.94,18,19.0,0.0,0.0,365.0,1,0.0,0.0,None,Small,No,No,No,No,No,No,0,3661
20401654,https://www.airbnb.com/rooms/20401654,56199304,Private room in guest suite,43.65752,-70.26561,Room,1.0,3,4.72,454,129.0,56.0,23641.0,258.0,1,49.0,1.0,None,Individual,No,No,No,No,No,No,0,3662
20583421,https://www.airbnb.com/rooms/20583421,970560,Private room in home,43.59216,-70.47273,Room,1.0,2,4.82,11,135.0,40.0,7684.0,259.0,1,26.0,9.0,None,Small,No,No,Yes,No,No,No,0,3663
20707494,https://www.airbnb.com/rooms/20707494,148234893,Private room in home,43.36569,-70.49197,Room,1.0,2,5.0,115,200.0,51.0,24700.0,243.0,1,24.0,2.0,None,Individual,No,No,No,No,No,No,0,3664
20760423,https://www.airbnb.com/rooms/20760423,105006593,Private room in home,43.50071,-70.44578,Room,1.0,2,4.91,248,95.0,53.0,15397.0,351.0,1,20.0,1.0,None,Large,No,No,Yes,No,No,No,0,3665
20849673,https://www.airbnb.com/rooms/20849673,23610832,Private room in guest suite,43.66487,-70.24463,Room,1.0,2,4.95,143,98.0,77.0,29486.0,362.0,2,21.5,3.0,Moderate,Individual,No,No,No,No,No,No,0,3666
21399561,https://www.airbnb.com/rooms/21399561,11768070,Private room in condo,43.65538,-70.26386,Room,1.5,3,4.69,203,225.0,30.0,20565.0,351.0,1,17.0,1.0,None,Small,No,No,No,No,No,No,0,3667
21631944,https://www.airbnb.com/rooms/21631944,157200065,Private room in home,43.59946,-70.43096,Room,1.0,4,4.94,263,100.0,46.0,17482.0,361.0,1,13.5,2.0,None,Small,No,Yes,No,No,No,No,0,3668
22100657,https://www.airbnb.com/rooms/22100657,4111542,Private room in home,43.50532,-70.45236,Room,2.0,2,4.87,275,75.0,70.0,15066.0,347.0,1,26.0,2.0,None,Small,No,No,Yes,No,No,No,0,3669
22295549,https://www.airbnb.com/rooms/22295549,4111542,Private room in home,43.50495,-70.45364000000001,Room,2.0,2,4.83,158,77.0,70.0,18221.0,335.0,1,41.0,1.0,Low,Small,No,No,Yes,No,No,No,0,3670
22608824,https://www.airbnb.com/rooms/22608824,11177659,Private room in home,43.9061,-70.51135,Room,1.5,1,4.97,65,55.0,71.0,12259.0,331.0,1,24.0,2.0,Moderate,Small,No,No,Yes,No,No,No,0,3671
22900510,https://www.airbnb.com/rooms/22900510,55394915,Private room in home,43.73115,-70.21186,Room,1.0,2,4.89,65,126.0,92.0,32310.0,343.0,2,38.0,2.0,Low,Small,No,No,No,No,No,Yes,0,3672
23038402,https://www.airbnb.com/rooms/23038402,13811806,Private room in bed and breakfast,43.86085,-70.09913,Room,1.0,2,5.0,3,229.0,56.0,51761.0,356.0,1,76.0,2.0,None,Small,No,No,No,No,No,No,0,3673
23038702,https://www.airbnb.com/rooms/23038702,13811806,Private room in bed and breakfast,43.86135,-70.10086,Room,1.0,2,-Unknown,1,269.0,48.0,51466.0,356.0,1,46.5,2.0,None,Small,No,No,No,No,No,No,0,3674
23039055,https://www.airbnb.com/rooms/23039055,13811806,Private room in bed and breakfast,43.86232,-70.09951,Room,1.0,2,5.0,2,289.0,45.0,52254.0,355.0,1,31.0,2.0,None,Small,No,No,No,No,No,No,0,3675
